Symbol,Description,"Revenue per share, Trailing 12 months","Revenue per share, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Free cash flow per share, Trailing 12 months","Free cash flow per share, Trailing 12 months - Currency","EBIT per share, Trailing 12 months","EBIT per share, Trailing 12 months - Currency","EBITDA per share, Trailing 12 months","EBITDA per share, Trailing 12 months - Currency","Book value per share, Quarterly","Book value per share, Quarterly - Currency","Total debt per share, Quarterly","Total debt per share, Quarterly - Currency","Cash per share, Quarterly","Cash per share, Quarterly - Currency"
AGMR,"Silver Mountain Resources, Inc. Class A",0,CAD,-0.6475,CAD,-0.6475,CAD,-0.11933879878818,CAD,-0.15106407918030287,CAD,-0.11409196665560825,CAD,-0.11388211529546159,CAD,0.93396,CAD,0,CAD,0.6234728043364144,CAD
MPC,Madison Pacific Properties Inc. Class B,0.763690695766437,CAD,0.2714,CAD,0.2714,CAD,0.12988005644897,CAD,,,0.4562871541594538,CAD,0.4878700553650949,CAD,6.08329,CAD,5.876118172184158,CAD,0.28057993808035997,CAD
MXG,Maxim Power Corp.,1.26569499005715,CAD,0.2187,CAD,0.2176,CAD,0.436811610828862,CAD,0.2311897345252532,CAD,0.016560465967413632,CAD,0.26212136973162165,CAD,5.19879,CAD,0,CAD,0.8293056007402074,CAD
WILD,WildBrain Ltd.,2.30177542489901,CAD,-0.1315,CAD,-0.1316,CAD,0.170188963625555,CAD,0.15863676575906083,CAD,0.4588628480754918,CAD,0.5580020501874657,CAD,-0.5586,CAD,2.856894106413155,CAD,0.32393898117853015,CAD
AHR,Amarc Resources Ltd.,0,CAD,-0.0031,CAD,-0.0031,CAD,-0.00146665275860592,CAD,-0.0014666660725680882,CAD,-0.012309556863231224,CAD,-0.012219998277705854,CAD,0.00013,CAD,0.004590898245274817,CAD,0.006941496018211086,CAD
GRID,Tantalus Systems Holding Inc,1.40955837006239,CAD,-0.0246,CAD,-0.0246,CAD,0.116578775008911,CAD,0.09265608580384477,CAD,0.014511450809639415,CAD,0.06018078546385664,CAD,0.18395,CAD,0.23973616061081687,CAD,0.26608138934046227,CAD
AU,Aurion Resources Ltd.,0,CAD,-0.0379,CAD,-0.0379,CAD,-0.0140084382002778,CAD,-0.014238367553959805,CAD,-0.03610356444893468,CAD,-0.03565194665618098,CAD,0.47386,CAD,0.0003845673084275655,CAD,0.0865333385939362,CAD
DNG,Dynacor Group Inc,10.9331206913463,CAD,0.545,CAD,0.5265,CAD,-0.0827063366512049,CAD,-0.30924431694130183,CAD,0.6779314441061228,CAD,0.8077561455445242,CAD,4.28013,CAD,0.022491075408666093,CAD,1.2045821278479854,CAD
MGA,Mega Uranium Ltd.,0,CAD,-0.0002,CAD,-0.0003,CAD,-0.0095770093373249,CAD,-0.009577009337324905,CAD,-0.011784210708036504,CAD,-0.011506306419230202,CAD,0.64081,CAD,0.05385998889596004,CAD,0.07494063249589202,CAD
SASK,Atha Energy Corp.,0,CAD,-0.0387,CAD,-0.0387,CAD,-0.013517420958354,CAD,-0.015634698876665794,CAD,-0.029059385277569974,CAD,-0.02791298969259528,CAD,0.77018,CAD,0.0013855359810275578,CAD,0.03971127968515174,CAD
MGG,Minaurum Silver Inc.,0,CAD,-0.0217,CAD,-0.0217,CAD,-0.0158173804528352,CAD,-0.01581739187571009,CAD,-0.017572082526770803,CAD,-0.017572082526770803,CAD,0.02379,CAD,0,CAD,0.00939806519025994,CAD
JOY,"Journey Energy, Inc.",2.48391669711363,CAD,0.2973,CAD,0.2955,CAD,0.740562659846547,CAD,-0.21233467299963465,CAD,0.3022725611983924,CAD,1.0197004018998903,CAD,5.14285,CAD,0.7538034344172452,CAD,0.0023967848008768725,CAD
HAI,"Haivision Systems, Inc.",4.58109639864057,CAD,0.007,CAD,-0.003,CAD,0.289792843706193,CAD,0.2316955323747633,CAD,0.01208955081304243,CAD,0.3055798559232558,CAD,3.57489,CAD,0.3322296900156227,CAD,0.5724502163101627,CAD
ERE.UN,European Residential Real Estate Investment Trust,0.273826611990611,CAD,-0.4669,CAD,-0.4669,CAD,-0.873450495381135,CAD,,,0.9549518811636977,CAD,0.9549518811636977,CAD,0.71784,CAD,0.6865702684442072,CAD,0.11437360799957048,CAD
CVVY,Cavvy Energy Ltd,0.70331713093648,CAD,-0.0913,CAD,-0.0913,CAD,0.0965775305344037,CAD,0.03211103920245652,CAD,-0.24548696693884856,CAD,-0.0413470938958732,CAD,0.47467,CAD,0.5427034135191331,CAD,0.03508530355397051,CAD
SEI,Sintana Energy Inc.,0,CAD,-0.0375,CAD,-0.0375,CAD,-0.0145020385571098,CAD,-0.014502038557109785,CAD,-0.038003891050686016,CAD,-0.038003891050686016,CAD,0.06838,CAD,0,CAD,0.03815527253099044,CAD
PLSR,"Pulsar Helium, Inc.",0,CAD,-0.135,CAD,-0.135,CAD,-0.124684964134676,CAD,-0.12745151504149346,CAD,-0.1257984206043559,CAD,-0.12518627833785473,CAD,-0.00216,CAD,0,CAD,0.01281813075564602,CAD
OGI,Organigram Global Inc.,2.04710731634032,CAD,0.147,CAD,0.134,CAD,-0.135142671140267,CAD,-0.26309099103610545,CAD,-0.6497508137613287,CAD,-0.5066826581200852,CAD,2.73402,CAD,0.06179538284340716,CAD,0.4603653663177917,CAD
PPX,PPX Mining Corp.,0,CAD,-0.0361,CAD,-0.0361,CAD,0.00362559455937521,CAD,-0.007742134006142669,CAD,-0.0029812439657577543,CAD,-0.0029610696364240257,CAD,-0.02736,CAD,0.02239019924881633,CAD,0.006831208063995496,CAD
SOMA,Soma Gold Corp.,0.865310019767475,CAD,0.0952,CAD,0.0936,CAD,0.289886383305525,CAD,0.11298458479596593,CAD,0.18354799607321898,CAD,0.35945144449773947,CAD,0.44633,CAD,0.19533276079291353,CAD,0.1537889687741319,CAD
LIB,LibertyStream Infrastructure Partners Inc.,0,CAD,-0.0489,CAD,-0.0489,CAD,,,,,-0.05949012754322799,CAD,-0.05344925268417275,CAD,0.0216,CAD,0.021831291055541692,CAD,0.007559149194848589,CAD
SUNN,PowerBank Corporation,1.28303664763791,CAD,-0.3057,CAD,-0.3267,CAD,-0.362225625158222,CAD,-0.3622257052538286,CAD,-0.34668982746819016,CAD,-0.21798553249080943,CAD,0.60218,CAD,1.921813979662871,CAD,0.43564000314188367,CAD
NIM,Nicola Mining Inc.,0.00781058773059605,CAD,-0.0188,CAD,-0.0197,CAD,-0.0255240463987194,CAD,-0.02806363644761397,CAD,-0.0595015322864969,CAD,-0.05975862128122156,CAD,-0.01855,CAD,0.0012857142895616562,CAD,0.02914776775733966,CAD
MMA,Midnight Sun Mining Corp.,0,CAD,-0.0415,CAD,-0.0415,CAD,-0.0311791697421855,CAD,-0.031832838943971035,CAD,-0.04226643206078518,CAD,-0.04178903920268459,CAD,0.11095,CAD,0.0014539385194520958,CAD,0.049377445047696894,CAD
STLR,STLLR Gold Inc.,0,CAD,-0.1957,CAD,-0.1957,CAD,-0.190964199448798,CAD,-0.192262546090895,CAD,-0.22003393968192436,CAD,-0.2169181397222746,CAD,0.81266,CAD,0.009818934260930228,CAD,0.09269589456504106,CAD
PIF,Polaris Renewable Energy Inc.,5.35104301075006,CAD,-0.2007,CAD,-0.2011,CAD,2.246279024139,CAD,2.1951046891516426,CAD,1.9475852204624997,CAD,3.95778445061882,CAD,15.94584,CAD,14.335009209243603,CAD,5.778077300950585,CAD
PNE,Pine Cliff Energy Ltd.,0.464989916627384,CAD,-0.0599,CAD,-0.0599,CAD,0.0738749996513357,CAD,0.05724510545004197,CAD,-0.0588238575664345,CAD,0.09425094348569499,CAD,0.09063,CAD,0.13646164273899544,CAD,0,CAD
DPRO,Draganfly Inc,0.361555939169909,CAD,-2.5982,CAD,-2.5982,CAD,-0.796225812046101,CAD,-0.8215710832073153,CAD,-0.8183729816362127,CAD,-0.7996066344797088,CAD,3.02792,CAD,0.01526799181453346,CAD,3.399568737900398,CAD
CERT,Cerrado Gold Inc,1.28995794141716,CAD,-0.0979,CAD,-0.0979,CAD,0.176083494053878,CAD,0.0408653342638234,CAD,0.016680960286813925,CAD,0.2676169543017533,CAD,0.52363,CAD,0.5466769096090088,CAD,0.1717424364096827,CAD
GPH,Graphite One Inc.,0,CAD,-0.0776,CAD,-0.0776,CAD,-0.0472678411956293,CAD,-0.047268269886269254,CAD,-0.07584530630103409,CAD,-0.07526476867719054,CAD,0.58082,CAD,0.0018752235024109304,CAD,0.032616548870590324,CAD
RBY,Rubellite Energy Corp.,2.1980251476986,CAD,0.55,CAD,0.5417,CAD,1.42556924961842,CAD,0.2056047595809409,CAD,0.4485157458649583,CAD,1.382541973398677,CAD,3.566,CAD,1.1897498728078828,CAD,0,CAD
GH,Gamehost Inc.,4.0307307002403,CAD,0.9982,CAD,0.9982,CAD,1.23991799989363,CAD,1.143659738237868,CAD,1.3989237486039192,CAD,1.5985814368391278,CAD,5.64248,CAD,2.1595811032302046,CAD,0.7463508502192633,CAD
RVG,Revival Gold Inc,0,CAD,-0.0648,CAD,-0.0648,CAD,-0.054048548265332,CAD,-0.05438062928374954,CAD,-0.057777920823520706,CAD,-0.05765171190706444,CAD,0.1886,CAD,0,CAD,0.06789670143326575,CAD
SLG,San Lorenzo Gold Corp,0,CAD,-0.009,CAD,-0.009,CAD,-0.00726945893371676,CAD,-0.007269471770502507,CAD,-0.00486847936373085,CAD,-0.00486847936373085,CAD,0.0535,CAD,0.0328153172532652,CAD,0.008581006170630073,CAD
LAM,Laramide Resources Ltd.,0,CAD,-0.0152,CAD,-0.0152,CAD,-0.0188511804099223,CAD,-0.04641654490778065,CAD,-0.01564381961046554,CAD,-0.015084807356153421,CAD,0.42703,CAD,0.004428783433347155,CAD,0.02764831703343819,CAD
GG,Golconda Gold Ltd,0.492202945713147,CAD,0.142,CAD,0.1324,CAD,0.228126262518248,CAD,0.16129825763370542,CAD,0.1444384599305065,CAD,0.1768083021909454,CAD,0.72192,CAD,0.038494459002411774,CAD,0.0388857320758084,CAD
DND,Dye & Durham Ltd.,6.38407943904364,CAD,-1.6496,CAD,-1.6496,CAD,0.682541573000253,CAD,0.648404817555195,CAD,0.5778833127391284,CAD,2.9614714683419927,CAD,3.29961,CAD,23.82821455687722,CAD,3.317637075523663,CAD
GRSL,GR Silver Mining Ltd.,0,CAD,-0.0204,CAD,-0.0204,CAD,-0.0167162485321392,CAD,-0.016775502147416882,CAD,-0.01858728037889511,CAD,-0.018145118133300237,CAD,0.04449,CAD,0,CAD,0.033336318569734874,CAD
ADW.A,Andrew Peller Limited Class A,9.12888719830009,CAD,0.4856,CAD,0.4856,CAD,0.985091027842474,CAD,0.6251823504634724,CAD,1.0890182368730905,CAD,1.6566405413324754,CAD,6.09496,CAD,4.52779101380215,CAD,0.26792523655714173,CAD
MSCL,Satellos Bioscience Inc,0,CAD,-2.1986,CAD,-2.1986,CAD,-2.19761984390407,CAD,-2.198221482638505,CAD,-2.4483410169021615,CAD,-2.4470810609925846,CAD,3.06705,CAD,0,CAD,3.4537219815922677,CAD
MSCL,Satellos Bioscience Inc,0,CAD,-2.1986,CAD,-2.1986,CAD,-2.19761984390407,CAD,-2.198221482638505,CAD,-2.4483410169021615,CAD,-2.4470810609925846,CAD,3.06705,CAD,0,CAD,3.4537219815922677,CAD
CRRX,CareRx Corporation,5.64391686823091,CAD,0.001,CAD,-0.0001,CAD,0.411114021168097,CAD,0.30417969773066905,CAD,0.14392457132292902,CAD,0.43007903372413686,CAD,1.3856,CAD,1.2626446255526966,CAD,0.24682247454128087,CAD
GENM,Generation Mining Ltd.,0,CAD,-0.0898,CAD,-0.0898,CAD,-0.0212761924047721,CAD,-0.021276184947267875,CAD,-0.02859717954655078,CAD,-0.02799211494215449,CAD,-0.20952,CAD,0.003885396982972706,CAD,0.04305641141809819,CAD
VROY,Vizsla Royalties Corp,0,CAD,-0.2053,CAD,-0.2053,CAD,-0.15801004805517,CAD,-0.9750196742406416,CAD,-0.1629335679200137,CAD,-0.1629335679200137,CAD,1.03215,CAD,0,CAD,0.03782589307259385,CAD
STCK,"Stack Capital Group, Inc.",0.635519009877868,CAD,3.5955,CAD,3.563,CAD,-2.23651722701781,CAD,,,2.801025842448512,CAD,2.801025842448512,CAD,14.18285,CAD,0,CAD,2.5173369040703473,CAD
ECO,EcoSynthetix Inc.,0.49556709928653,CAD,-0.0107,CAD,-0.0107,CAD,-0.000560755595545991,CAD,-0.02071694534422651,CAD,-0.04126650173274898,CAD,-0.01336600811296691,CAD,0.90441,CAD,0.05132810122286856,CAD,0.692593072401394,CAD
PRQ,Petrus Resources Ltd.,0.5951957158859,CAD,0.0037,CAD,0.0023,CAD,0.404290251799113,CAD,0.058806831259302444,CAD,0.010249957803317425,CAD,0.3406269659818017,CAD,2.32926,CAD,0.5072731736508569,CAD,0.0001457703579813107,CAD
HBFG,Happy Belly Food Group Inc,0.15652950696542,CAD,-0.0183,CAD,-0.0183,CAD,0.0141252669653093,CAD,0.005282297561681536,CAD,0.006264042015081962,CAD,0.012568752111200085,CAD,0.01895,CAD,0.0645400053803794,CAD,0.02586648150419919,CAD
DGX,Digi Power X Inc.,0.983564327516238,CAD,-0.4717,CAD,-0.4719,CAD,-1.34783286542404,CAD,-1.4614577661001853,CAD,-0.6021972274486956,CAD,-0.312404044800206,CAD,1.35317,CAD,0,CAD,0.19485460804349572,CAD
EOG,Eco (Atlantic) Oil & Gas Ltd.,0,CAD,-0.0112,CAD,-0.0112,CAD,-0.0229248585736652,CAD,-0.02292486634349129,CAD,-0.027858281465492123,CAD,-0.027858281465492123,CAD,0.07753,CAD,0,CAD,0.009406111675182554,CAD
SHLE,Source Energy Services Ltd.,50.587060568439,CAD,1.7535,CAD,1.7535,CAD,7.06563793498962,CAD,2.3850113536052238,CAD,3.5706432634594485,CAD,8.132892431343516,CAD,15.9932,CAD,21.199291756778038,CAD,2.258682663742975,CAD
ORV,Orvana Minerals Corp.,1.11779331337755,CAD,-0.2115,CAD,-0.2115,CAD,0.138015709877336,CAD,-0.33505809933221353,CAD,0.13725746418226523,CAD,0.24912252988184558,CAD,0.39233,CAD,0.9334468437275547,CAD,0.34858902521007945,CAD
SVE,Silver One Resources Inc.,0,CAD,-0.0091,CAD,-0.0091,CAD,-0.00467616570451658,CAD,-0.015620119480661077,CAD,-0.007513124304134371,CAD,-0.007220598084493209,CAD,0.15577,CAD,0,CAD,0.022270251681622787,CAD
BMM,Black Mammoth Metals Corporation,0,CAD,-0.0205,CAD,-0.0205,CAD,-0.0134540844130403,CAD,-0.01764962649300661,CAD,-0.017928155986240958,CAD,-0.017703006908218508,CAD,0.24809,CAD,0,CAD,0.07036294507044286,CAD
CBST,Cannabist Company Holdings Inc,0.980588180741807,CAD,-0.5253,CAD,-0.5253,CAD,-0.122667233470839,CAD,-0.1388611844828835,CAD,-0.13311019716195363,CAD,-0.0362091856876783,CAD,-0.42899,CAD,1.2348437190128247,CAD,0.049502670801779454,CAD
MAXQ,Maritime Launch Services Inc,0,CAD,-0.0218,CAD,-0.0218,CAD,-0.00377618071454845,CAD,-0.0038224532650386186,CAD,-0.006034937604438254,CAD,-0.005962962140983354,CAD,-0.01301,CAD,0.032610724578695606,CAD,0.00017936017563994133,CAD
TECT,"Tectonic Metals, Inc.",0,CAD,-0.295,CAD,-0.295,CAD,-0.196467425640177,CAD,-0.1970163492280453,CAD,-0.23982730179336734,CAD,-0.2394736448632112,CAD,0.21431,CAD,0,CAD,0.2646971569469029,CAD
FCD.UN,Firm Capital Property Trust,1.67780364896172,CAD,0.5129,CAD,0.5129,CAD,0.500581167329557,CAD,,,0.880100196930689,CAD,0.880100196930689,CAD,8.26428,CAD,8.631117388705238,CAD,0.16079256166480554,CAD
BOIL,Beyond Oil Ltd,0.0708140284781792,CAD,-0.3051,CAD,-0.3051,CAD,-0.137157251347604,CAD,-0.13853745513854268,CAD,-0.126521509663672,CAD,-0.11967596791159357,CAD,0.31501,CAD,0.0006279800094835619,CAD,0.20746889563313226,CAD
GCU,Gunnison Copper Corp.,0.0125170508968512,CAD,0.0188,CAD,0.0188,CAD,-0.0637391834873005,CAD,-0.06592483921233477,CAD,-0.050007155131263255,CAD,-0.04673236085850885,CAD,-0.23233,CAD,0.07681821297206291,CAD,0.08805840047849826,CAD
ACX,ACT Energy Technologies Ltd.,13.1993904395252,CAD,0.7883,CAD,0.6842,CAD,1.73935942679927,CAD,0.6765586568281466,CAD,0.7939525184472248,CAD,1.8707624852956903,CAD,7.39847,CAD,2.7519249278152067,CAD,0.37798096460271624,CAD
QIPT,Quipt Home Medical Corp,8.48572370648317,CAD,-0.3437,CAD,-0.3437,CAD,1.19608186369677,CAD,0.8517312939989451,CAD,-0.053814808869728725,CAD,1.4537015295007911,CAD,3.14303,CAD,3.61416693228462,CAD,0.3313952911096333,CAD
MOLY,Greenland Resources Inc.,0,CAD,-0.0585,CAD,-0.0585,CAD,-0.0445869800691201,CAD,-0.044586948147995395,CAD,-0.058136827155760434,CAD,-0.058136827155760434,CAD,0.08699,CAD,0,CAD,0.09448946582136548,CAD
OCG,Outcrop Silver & Gold Corporation,0,CAD,-0.047,CAD,-0.047,CAD,-0.0373934718492181,CAD,,,-0.04126379956125224,CAD,-0.041202980960696,CAD,0.08128,CAD,0,CAD,0.06469987287679674,CAD
BOGO,Borealis Mining Company Limited,0.0520890960150131,CAD,-0.0939,CAD,-0.0939,CAD,-0.07964642978975,CAD,-0.08083377540248508,CAD,-0.07305497552820082,CAD,-0.06631926734193129,CAD,0.04274,CAD,0,CAD,0.09751540866787489,CAD
HFPC.U,Helios Fairfax Partners Corp.,-0.2315345972684799,CAD,-0.25510006224439996,CAD,-0.25570006239079995,CAD,-0.22721985583733728,CAD,,,0.11241929302630359,CAD,0.1143221059908656,CAD,5.63313137448372,CAD,0.0058579172617021745,CAD,0.19786458523697087,CAD
SCOT,Scottie Resources Corp.,0,CAD,-0.2878,CAD,-0.2878,CAD,-0.223293156073094,CAD,-0.22641377280742295,CAD,-0.2793977008777724,CAD,-0.2779661101022652,CAD,0.15259,CAD,0,CAD,0.15868183830571483,CAD
BIG,Hercules Metals Corp,0,CAD,-0.0687,CAD,-0.0687,CAD,-0.0652142275998358,CAD,-0.06521421672556192,CAD,-0.0696825646122441,CAD,-0.0692115635622206,CAD,0.06033,CAD,0.0012790937165549246,CAD,0.055993528415124706,CAD
AGAG,Argenta Silver Corp,0,CAD,-0.055,CAD,-0.055,CAD,-0.0362103787487082,CAD,-0.036660458530553656,CAD,-0.04699790899742841,CAD,-0.04487776598405775,CAD,0.12124,CAD,0,CAD,0.10985015839767998,CAD
WNDR,WonderFi Technologies Inc,0.0862856586360556,CAD,-0.0523,CAD,-0.0523,CAD,-0.0275643332345661,CAD,-0.0280130959973983,CAD,-0.02678107450617556,CAD,-0.014214542631464886,CAD,0.11241,CAD,0.003169974928989815,CAD,0.048056162315319215,CAD
GDV,Global Dividend Growth Split Corp. Class A,1.56302657771208,CAD,2.8572,CAD,2.8572,CAD,-0.635882230910716,CAD,,,3.3271814730427103,CAD,3.3271814730427103,CAD,11.92656,CAD,,,,
ANDC,Andina Copper Corporation.,0,CAD,-0.0261,CAD,-0.0261,CAD,-0.00987616703684084,CAD,-0.013533018603817932,CAD,-0.021048952330417155,CAD,-0.02086411564246545,CAD,0.15805,CAD,0,CAD,0.016622145394675953,CAD
TINY,Tiny Ltd. Class A,6.16170115397876,CAD,-0.9312,CAD,-0.9577,CAD,0.977612023903791,CAD,0.9635006138408135,CAD,-0.14652492399864045,CAD,1.0236184044904033,CAD,7.23259,CAD,4.258280524156077,CAD,1.0955777259129091,CAD
HME,Hemisphere Energy Corp,0.823658349378582,CAD,0.3128,CAD,0.3031,CAD,0.569705396123556,CAD,0.46817546667891247,CAD,0.42829127127567107,CAD,0.5461602928490128,CAD,0.83175,CAD,0.0327294361147648,CAD,0.265464120419724,CAD
SURG,Surge Copper Corp.,0,CAD,-0.0089,CAD,-0.0089,CAD,-0.00249918448105711,CAD,-0.0025526678298712193,CAD,-0.009546137151515033,CAD,-0.009446393584087713,CAD,0.17829,CAD,0.00011533488274530892,CAD,0.025332053005136745,CAD
STC,Sangoma Technologies Corporation,9.27690613625459,CAD,-0.2334,CAD,-0.2338,CAD,1.38907039594331,CAD,1.3000530996249329,CAD,-0.12456853157887775,CAD,1.734145401906429,CAD,10.3238,CAD,1.8710626383538715,CAD,0.7087001030046971,CAD
NCAU,Newcore Gold Ltd.,0,CAD,-0.0165,CAD,-0.0165,CAD,-0.0147219323159634,CAD,-0.014840491285062658,CAD,-0.018000504342471395,CAD,-0.017861726227632282,CAD,0.25023,CAD,0,CAD,0.04272747383223651,CAD
NURS,Hydreight Technologies Inc,0.504001465635236,CAD,0.0098,CAD,0.0096,CAD,0.0150121968450959,CAD,0.014971012478450426,CAD,0.007474467343355798,CAD,0.015472817987878754,CAD,0.20043,CAD,0.16281510992511872,CAD,0.38450774942870103,CAD
CBR,"Cabral Gold, Inc.",0,CAD,-0.0608,CAD,-0.0608,CAD,-0.0349681981595636,CAD,-0.042903517741765,CAD,-0.05618670530245292,CAD,-0.055719926695810336,CAD,0.04825,CAD,0,CAD,0.029160506369310488,CAD
PGLD,P2 Gold Inc.,0,CAD,0.0073,CAD,0.0068,CAD,-0.00102433129674762,CAD,-0.0010243183224813437,CAD,-0.010800946932013852,CAD,-0.010633384283060762,CAD,0.04528,CAD,0.008048975312235288,CAD,0.07643246652108977,CAD
AIDX,HealWELL AI Inc. Class A,0.421227214277828,CAD,-0.3042,CAD,-0.3042,CAD,-0.0991308368015951,CAD,-0.10127534270907393,CAD,-0.16117013123089452,CAD,-0.08741594766779896,CAD,0.43217,CAD,0.37210541425593013,CAD,0.0656555200772049,CAD
NCF,Northcliff Resources Ltd.,0,CAD,-0.0022,CAD,-0.0022,CAD,-0.00476229039102565,CAD,-0.008309147631352832,CAD,-0.0018587308444617322,CAD,-0.0018587308444617322,CAD,0.04021,CAD,0.005651368804987733,CAD,0.00258918633697806,CAD
TDG,TDG Gold Corp,0,CAD,-0.0608,CAD,-0.0608,CAD,-0.0570936490370087,CAD,-0.05732264917316569,CAD,-0.06820653498220769,CAD,-0.06776698012041506,CAD,0.24418,CAD,0.00003032192188083579,CAD,0.1143598574411817,CAD
KLD,Kenorland Minerals Ltd.,0.0407856178714289,CAD,-0.1036,CAD,-0.1045,CAD,-0.0268149419191917,CAD,-0.026814882497472974,CAD,-0.04877394098078019,CAD,-0.04768165094641327,CAD,0.59883,CAD,0.0018860810066818774,CAD,0.30807853240904515,CAD
FL,Frontier Lithium Inc.,0,CAD,-0.0596,CAD,-0.0596,CAD,-0.0506272114235067,CAD,-0.06674362055271002,CAD,-0.06350372387209698,CAD,-0.05997525339806901,CAD,-0.03649,CAD,0.02429266660929295,CAD,0.06536196420848098,CAD
XAU,GoldMoney Inc.,16.1289739420303,CAD,3.514,CAD,3.3937,CAD,3.29126646043126,CAD,3.287340841858943,CAD,3.428230735733275,CAD,3.463891090448011,CAD,15.49199,CAD,7.0177386786576985,CAD,7.916488918059181,CAD
CVV,CanAlaska Uranium Ltd,0,CAD,-0.0872,CAD,-0.0872,CAD,-0.0778631921824104,CAD,-0.07813941368078176,CAD,-0.10492768729641694,CAD,-0.10398436482084691,CAD,0.1536,CAD,0.0032833876221498373,CAD,0.19429315960912052,CAD
KTO,K2 Gold Corporation,0,CAD,-0.0117,CAD,-0.0117,CAD,-0.00767164576169709,CAD,-0.007671671101860431,CAD,-0.01109113609385145,CAD,-0.01109113609385145,CAD,0.1706,CAD,0,CAD,0.06158645424843961,CAD
APXC,Apex Critical Metals Corp,0,CAD,-0.1226,CAD,-0.1226,CAD,-0.0430980203945926,CAD,-0.043097985138742516,CAD,-0.11708626475444105,CAD,-0.11708626475444105,CAD,0.34014,CAD,0,CAD,0.2601103994639418,CAD
OGN,Orogen Royalties Incorporation,0.049485572997597,CAD,,,0.0193,CAD,0.0123012524307237,CAD,0.009731857695618145,CAD,0.024409331678299444,CAD,0.02478223341512523,CAD,0.11186,CAD,0.000958396677144888,CAD,0.09489093436477543,CAD
PSD,Pulse Seismic Inc.,0.986443577435052,CAD,0.4372,CAD,0.4372,CAD,0.645531734896879,CAD,0.6455317348968794,CAD,0.6065405462947269,CAD,0.7844538525491164,CAD,0.32779,CAD,0.003408527351274573,CAD,0.3165792917935252,CAD
ZNG,Group Eleven Resources Corp.,0,CAD,-0.0225,CAD,-0.0225,CAD,-0.0175969984461515,CAD,-0.01778409422811813,CAD,-0.019909724738364963,CAD,-0.01987101417209696,CAD,0.05272,CAD,0,CAD,0.03340426383560854,CAD
CTH,CoTec Holdings Corp,0,CAD,-0.103,CAD,-0.103,CAD,-0.0379321883871804,CAD,-0.03796457215643519,CAD,-0.06255464761061756,CAD,-0.06255464761061756,CAD,0.52045,CAD,0.0002590701540387958,CAD,0.06313755545720486,CAD
GDC,Genesis Land Development Corp.,6.1963293489693,CAD,0.598,CAD,0.598,CAD,0.132184030941085,CAD,,,0.9684438679065853,CAD,0.976912679285619,CAD,4.96738,CAD,2.884388938913687,CAD,0.46659622027067876,CAD
PPP,Prospector Metals Corp,0,CAD,-0.1254,CAD,-0.1254,CAD,-0.0533443436752008,CAD,-0.05343566154829515,CAD,-0.06104311785750014,CAD,-0.06076969161820382,CAD,0.07094,CAD,0,CAD,0.020483550247426405,CAD
EXN,Excellon Resources Inc.,0,CAD,-0.0389,CAD,-0.0389,CAD,-0.0062795816269663,CAD,-0.01566004973342631,CAD,-0.015302560749046698,CAD,-0.014969586805966998,CAD,0.11348,CAD,0.06409464347103068,CAD,0.05288924946691117,CAD
LTH,Lithium Ionic Corp,0,CAD,-0.0181,CAD,-0.0181,CAD,-0.06265717948086,CAD,-0.0628338177814506,CAD,-0.06277515839919362,CAD,-0.06195952263711458,CAD,0.06158,CAD,0.001098804027617315,CAD,0.12709766076694534,CAD
KEI,Kolibri Global Energy Inc,2.30117540826007,CAD,0.7054,CAD,0.6893,CAD,1.48667937771492,CAD,-0.5950784400375628,CAD,1.0300665635530022,CAD,1.6842628293652986,CAD,7.9148,CAD,1.818396779539303,CAD,0.1134840689388499,CAD
BNE,Bonterra Energy Corp.,6.21363810955475,CAD,-0.397,CAD,-0.397,CAD,2.67650041588027,CAD,0.6051956018934297,CAD,0.14836286866197085,CAD,3.100670658748822,CAD,14.58706,CAD,4.364117684444973,CAD,0,CAD
OCO,Oroco Resources Corp.,0,CAD,-0.0123,CAD,-0.0123,CAD,-0.00953853682475501,CAD,-0.009538517346308492,CAD,-0.012586504657518616,CAD,-0.01244606505812045,CAD,0.33212,CAD,0.0007853748593139982,CAD,0.0053699661724052414,CAD
FURY,Fury Gold Mines Limited,0,CAD,-0.7153,CAD,-0.7153,CAD,-0.0838110485951321,CAD,-0.08952830755890591,CAD,-0.09422355387931321,CAD,-0.09201119709837866,CAD,0.46956,CAD,0,CAD,0.06340085492319512,CAD
Y,Yellow Pages Ltd.,14.4546779991656,CAD,1.327,CAD,1.3161,CAD,2.54726841131331,CAD,2.437737395938267,CAD,2.2329209385216293,CAD,3.128356976624177,CAD,3.76774,CAD,2.626345879613276,CAD,4.555748888336509,CAD
FPX,FPX Nickel Corp,0,CAD,-0.014,CAD,-0.014,CAD,-0.0111591880788478,CAD,-0.011159194431661875,CAD,-0.018468361168865955,CAD,-0.01762226162265763,CAD,0.2172,CAD,0.0006060902294252743,CAD,0.0642811909005645,CAD
