Symbol,Description,"Gross margin %, Trailing 12 months","Operating margin %, Trailing 12 months","Pretax margin %, Trailing 12 months","Net margin %, Trailing 12 months","Free cash flow margin %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Research & development ratio, Trailing 12 months","Selling, general & admin expenses ratio, Trailing 12 months"
CAPT,Capitan Silver Corp,,,,,,-7.47859215844162,-8.21429254060515,-8.21429254060515,,
KCP,King Copper Discovery Corp.,,,,,,-85.8352331920322,-93.488254086912,-93.488254086912,,
ADN,Acadian Timber Corp.,28.3396200377202,15.3134918809513,77.6634159804959,56.3204379226275,4.160724964349786,7.88866248399281,14.0171414751285,11.1599014672807,,13.02612815676894
DBG,Doubleview Gold Corp.,,,,,,-6.34564018505514,-6.72479645322127,-6.72479645322127,,
BNKR,Bunker Hill Mining Corp,,,,,,-19.0075260373702,,-30.3413416037816,,
CKG,Chesapeake Gold Corp.,,,,,,-2.17828510556234,-2.3963226751528,-2.3963226751528,,
AGX,Silver X Mining Corp,6.71690804847092,-4.07722312933688,-5.1210342773549,-7.63763367081191,-21.44300625252633,-2.62885541950099,-6.09499967806993,-5.97558004980839,,10.794131177807825
DRX,ADF Group Inc.,25.4168593422735,17.563077783952,15.6609323815482,11.2869694296672,2.344360206885028,9.29024581761424,16.8902534759172,13.7270377179261,,7.853781558321449
XTC,Exco Technologies Limited,14.6475386217699,5.45815713349764,4.67871935249679,4.00488074215612,4.625919767166707,4.17252263282002,6.27886551886007,5.01845182203548,,9.189381488272213
FO,Falcon Oil & Gas Ltd.,,,,,,-4.64120426653585,-6.63078957688842,-6.63078957688842,,
HITI,"High Tide, Inc.",8.9470122191432,2.59888280195156,-8.65828487540111,-8.54346735444943,2.2606593421393772,-17.050078115813,-43.9594423101078,-28.824105760902,,6.348129417191652
APGO,Apollo Silver Corp,,,,,,-120.747890080111,-130.738920833664,-128.857465690054,,
MLP,Millennial Potash Corp,,,,,,-36.7927066973319,-42.2242249842425,-42.1352020590411,,
ALV,Alvopetro Energy Ltd.,66.3617943750565,50.6721837324563,46.9319832563688,40.3945869883067,24.42779314259906,17.5216262510043,21.9043019376836,20.446798682628,,15.689610642600158
CKI,Clarke Inc.,25.9547540336508,17.5926382789757,58.0710021216756,43.0268416637884,7.2346671929738,6.39580617302287,12.7921518291006,8.17915781476427,,
PNPN,Power Metallic Mines Inc.,,,,,,-161.510196046966,-344.144988283986,-344.144988283986,,
DR,Medical Facilities Corporation,31.3603634418404,11.7407104714281,21.1984191604054,12.6206234195757,18.963922852592958,11.0443770897046,40.5183363470388,23.1666866747588,,19.61965297041214
VCM,Vecima Networks Inc.,32.4302510350195,-0.567864490813639,-6.36289279395815,-4.2175468686381,8.910716280343458,-3.36306120455342,-5.26289758369828,-4.82894478995844,10.852481344426389,22.145634181406763
ACB,Aurora Cannabis Inc.,-1.22615365648399,-50.5475479606988,-23.5660032483021,-23.6557871772469,-8.382066799243134,-10.7520162162195,-15.9137601991924,-14.9075204745329,2.245938282259232,47.07545602195552
GMG,Graphene Manufacturing Group Ltd,-2677.75116109148,-4426.67269551195,-4286.29850246355,-3544.38965303915,-2635.1178507188106,-48.9531952397577,-92.5949009605874,-88.0842386397731,,1996.3302033250013
TSND,TerrAscend Corp.,48.8530738964249,13.4165222762567,-14.8982431813683,-23.3334069479307,4.4231019873981845,-10.8374152342213,-43.9900805574401,-16.9272821248085,,35.43655162016799
OLY,Olympia Financial Group Inc.,93.9960532991614,28.140930138046,28.0597985384388,21.2976311967717,21.689751719468195,38.390259898326,50.7416916475856,49.0018390783347,,
AGMR,"Silver Mountain Resources, Inc. Class A",,,,,,-34.3374019557058,-53.2404059634269,-53.2404059634269,,
MPC,Madison Pacific Properties Inc. Class B,70.6701019576754,59.7476382374315,60.4148774525996,35.5420492832133,17.006892603113783,1.97254688923611,3.92720318166721,2.53227314660826,,
MXG,Maxim Power Corp.,11.670661493983,1.30840890558205,18.6253675652969,17.2119400034594,18.26583310682251,3.39391015919536,4.28493214729512,3.85872485638154,,10.362252588400999
WILD,WildBrain Ltd.,43.651537674708,19.935170178282,-3.4023455055323,-9.95406192996834,6.891930639411569,-4.84571358426294,,-11.6941726233707,0,23.71636749642602
AHR,Amarc Resources Ltd.,,,,,,-30.503366701471,,-104.503832464922,,
GRID,Tantalus Systems Holding Inc,50.5319487162934,1.02950594230477,-1.7019125001371,-1.72871541373563,6.573412479523183,-2.49192898873708,-13.77591806835,-7.58889781942107,12.25082719058469,37.251615583403954
AU,Aurion Resources Ltd.,,,,,,-7.31668992098141,-7.79295861563491,-7.78692736218037,,
DNG,Dynacor Group Inc,10.1187402341057,6.20071211519055,7.01762789464028,4.74911331658547,-2.8285091299328022,11.1942324659023,14.1704437443863,14.0970804906186,,3.918028118915161
MGA,Mega Uranium Ltd.,,,,,,0.00747244535774287,0.00839104116504894,0.00838424042275152,,
SASK,Atha Energy Corp.,,,,,,-4.76788683649638,-4.95927091962959,-4.95082390836568,,
MGG,Minaurum Silver Inc.,,,,,,-81.8840090705038,-89.1931794710954,-89.1931794710954,,
JOY,"Journey Energy, Inc.",19.5973217542745,12.1691907602876,14.7038749838199,11.6837881408786,-8.548381402901825,3.38933582979246,5.95329817755566,5.38360708181006,,7.4281309939868905
HAI,"Haivision Systems, Inc.",66.8223176769183,0.263898637092725,-1.46659380537698,0.083289108888418,5.057643677690744,0.080066024105073,0.117951819920131,0.112124515284111,21.81191037090685,44.74650866891878
ERE.UN,European Residential Real Estate Investment Trust,67.8336573714666,348.743269283703,-137.901667921623,-170.336244518901,-328.32037710825557,-12.0620933621114,-39.4159337801345,-18.5861778087697,,
CVVY,Cavvy Energy Ltd,-18.1701157076571,-34.9041643009574,-14.6660923703428,-11.84192493686,4.565655774614797,-4.20284996100108,-15.5444475855157,-7.89384388499537,,16.73404859330031
SEI,Sintana Energy Inc.,,,,,,-45.6932294499562,-49.8588886718653,-49.8588886718653,,
PLSR,"Pulsar Helium, Inc.",,,,,,-452.842246520587,,,,
OGI,Organigram Global Inc.,4.96873113778656,-31.7399487840681,1.57040762024494,6.48842284216279,-12.851841666339276,3.59785321028241,5.24222229596467,5.1240177579214,3.8072652335253636,32.90141468832927
PPX,PPX Mining Corp.,,,,,,-113.058506412727,,-5558.91758585368,,
SOMA,Soma Gold Corp.,25.7110302909266,21.2118148447625,13.5230807972551,9.39806125593233,13.057121981128445,10.0537808405579,27.7543923364722,15.4452576868059,,4.499215446164128
LIB,LibertyStream Infrastructure Partners Inc.,,,,,,-79.4694139590333,-181.676840733052,-169.832947275652,,
SUNN,PowerBank Corporation,24.0526873784645,-27.0210448159886,-35.4422361222199,-21.7796310892173,-28.231906385580807,-6.57939170707744,-29.5646688609616,-10.5787504595948,,51.07373219445309
NIM,Nicola Mining Inc.,-476.278120019668,-630.170701044564,-241.292095120335,-241.292095120335,-359.30249317450983,-18.7581609644011,,-174.760398625962,,225.51743732582844
MMA,Midnight Sun Mining Corp.,,,,,,-32.1407969568623,-36.3033024644466,-35.9047946906356,,
STLR,STLLR Gold Inc.,,,,,,-22.0625426175974,-23.7199035426763,-23.6033345241433,,
PIF,Polaris Renewable Energy Inc.,42.2403554555049,36.3963645032763,-5.1922394565297,-3.79154117141681,41.0219967348749,-0.505891568949198,-1.20686602111379,-0.586670084520144,,9.371349851168626
PNE,Pine Cliff Energy Ltd.,-4.95728956713695,-12.6505662731548,-16.3241433918802,-12.8839140032633,12.31104232651886,-5.52218851236695,-44.2973229385802,-23.9337192652065,,7.693276706017851
DPRO,Draganfly Inc,14.3378124476933,-226.347501737054,-243.250852649929,-243.250852649929,-227.2320806272877,-42.2351394899041,-48.3430619126987,-48.0369195484583,11.794878556923969,228.89043562782322
CERT,Cerrado Gold Inc,9.51794702009699,1.29313861154492,3.99750796991851,-7.93261987334192,3.167958655995256,-3.55976644957998,-27.1669783182155,-15.8333147814136,,8.22480840855208
GPH,Graphite One Inc.,,,,,,-12.0620583096365,-13.0243375223245,-13.019836937048,,
RBY,Rubellite Energy Corp.,30.5809328559147,20.4053964684875,28.969172484813,23.4324071537219,9.354067663703269,10.0055973253861,17.460124707634,12.8253025988011,,10.175536387427135
GH,Gamehost Inc.,39.2559663752651,34.7064552965675,32.6217025400877,25.0179926877717,28.373509005939983,11.7035911015493,18.1431870187588,14.1277087484323,,4.549511078697617
RVG,Revival Gold Inc,,,,,,-35.3475494895487,-36.9351495393581,-36.9351495393581,,
SLG,San Lorenzo Gold Corp,,,,,,-11.0538779743631,-17.7478811358392,-12.9985259601625,,
LAM,Laramide Resources Ltd.,,,,,,-3.25497982051681,-3.56664058469532,-3.56528688300359,,
GG,Golconda Gold Ltd,37.7694530469678,29.3453030772706,26.5738084979939,26.5738084979939,32.77068108562456,15.1900132717698,22.2631104117878,22.2631104117878,,8.424149969697243
DND,Dye & Durham Ltd.,27.0933364426048,9.0519442663091,-29.6230397015099,-25.8254532734798,10.156590683845392,-5.10954781752142,-40.4956184535051,-7.15503799090906,,18.04139217629569
GRSL,GR Silver Mining Ltd.,,,,,,-44.3737048336927,-51.1767012018896,-51.1767012018896,,
ADW.A,Andrew Peller Limited Class A,38.9001130989101,11.9293645897594,8.23976968949208,5.31050791692371,6.848396051819865,3.84888380506689,8.15656176838681,4.63402735332216,,26.97074850915073
MSCL,Satellos Bioscience Inc,,,,,,-80.3743687612974,-90.4321141604034,-90.4321141604034,,
MSCL,Satellos Bioscience Inc,,,,,,-80.3743687612974,-90.4321141604034,-90.4321141604034,,
CRRX,CareRx Corporation,24.7386997360383,2.55008311927958,0.0341212149336274,0.0253861839106188,5.389514141196317,0.0419685506634867,0.111165564972089,0.0587648017793729,,22.1886166167587
GENM,Generation Mining Ltd.,,,,,,-194.172881482169,,,,
VROY,Vizsla Royalties Corp,,,,,,-28.8567020850995,-29.0362173281988,-29.0362173281988,,
STCK,"Stack Capital Group, Inc.",,440.746180365098,488.697298103921,488.697298103921,-351.91978703043026,26.1128861156463,26.5957404569475,26.5957404569475,,
ECO,EcoSynthetix Inc.,27.9769786214465,-8.32712499456005,-2.16765210652046,-2.16765210652046,-4.1804521272805975,-1.06640745198169,-1.14887183730385,-1.12373289107605,6.845473511559772,29.458630104446815
PRQ,Petrus Resources Ltd.,10.4177676948659,1.72211552095284,0.295182974774101,0.787584268938761,9.880251098879851,0.144421227793168,0.198261400030502,0.182959603657396,,8.163291612420887
HBFG,Happy Belly Food Group Inc,28.8765779140276,4.0018233108997,-8.90338133361309,-11.6546561204781,3.3746337441978227,-18.9546292966625,-97.2085161711072,-26.5443366015567,,24.874754603127915
DGX,Digi Power X Inc.,-25.4105485166822,-61.2260042927803,-39.0354500464404,-39.0354500464404,-148.58791898144145,-27.587679072992,-34.7517680644265,-34.6389178227636,,35.815455776098226
EOG,Eco (Atlantic) Oil & Gas Ltd.,,,,,,-11.3769021469091,-12.0892503950085,-12.0892503950085,,
SHLE,Source Energy Services Ltd.,14.3565607243797,7.05841221714937,4.96218865130709,3.4852838348405,4.714666807688014,4.27019618677204,11.9396826115728,6.72476124206561,,7.298148507230281
ORV,Orvana Minerals Corp.,29.8035566757556,12.27932409854,-15.2628543051881,-18.9242123707064,-29.97496006840439,-12.1561642102311,-44.8900761418616,-25.8755695640493,,17.268307028524376
SVE,Silver One Resources Inc.,,,,,,-5.62317652202153,-5.74950929810108,-5.74950929810108,,
BMM,Black Mammoth Metals Corporation,,,,,,-10.1359094038215,-10.5013696473831,-10.5013696473831,,
CBST,Cannabist Company Holdings Inc,24.407763113125,-13.5745258599388,-36.1223933812515,-51.0827913221453,-14.16100940333955,-27.9764521474904,,-50.9142270550378,,37.98228897306371
MAXQ,Maritime Launch Services Inc,,,,,,-72.970195515288,,,,
TECT,"Tectonic Metals, Inc.",,,,,,-141.760983326782,-174.346532240019,-174.346532240019,,
FCD.UN,Firm Capital Property Trust,54.4109001181586,52.4555039538662,30.5681449946996,30.5681449946996,29.835501940761123,2.93674909576098,6.20325016018655,3.24628842375499,,
BOIL,Beyond Oil Ltd,40.9596095911996,-178.667261788657,-386.798652847996,-386.798652847996,-195.63560796605705,-113.895434064,-146.480121975424,-145.945068833523,21.819906732438977,197.80696464741695
GCU,Gunnison Copper Corp.,-281.122758091652,-399.51218428034,37.6432335960875,37.6432335960875,-526.6802840029893,0.610346830856168,,,,118.38942618868937
ACX,ACT Energy Technologies Ltd.,19.6635676814324,6.01506957525673,4.29158817929554,5.53665107046647,5.1256810678333435,6.07046491744301,11.5064698899656,9.07446137502905,0.8288266391201312,12.81967146705556
QIPT,Quipt Home Medical Corp,54.624858663554,-0.634178905296115,-3.7680078076632,-4.02933155731851,10.037226328123477,-4.06325643103718,-10.2379779485478,-5.62135025023802,,52.70333268750464
MOLY,Greenland Resources Inc.,,,,,,-94.8579598750969,-98.7431719162526,-98.7431719162526,,
OCG,Outcrop Silver & Gold Corporation,,,,,,-58.1443158568532,-60.6866180617872,-60.6866180617872,,
BOGO,Borealis Mining Company Limited,-13.8659492030192,-140.250052055166,-151.80966831447,-151.80966831447,-155.18367870923922,-61.7142121936384,,,,126.38410285214732
HFPC.U,Helios Fairfax Partners Corp.,,,,,,-4.28609779367537,-4.49127350793096,-4.48664642813711,,
SCOT,Scottie Resources Corp.,,,,,,-160.423150131618,-182.809428853243,-182.809428853243,,
BIG,Hercules Metals Corp,,,,,,-102.233063774785,-116.886792212734,-115.92462228796,,
AGAG,Argenta Silver Corp,,,,,,-36.6785708885968,-45.6853165012708,-45.6853165012708,,
WNDR,WonderFi Technologies Inc,85.4361361433664,-31.0376891473188,-49.1736495203719,-48.185755824825,-32.465529544781916,-1.45579080688373,-31.2251188051864,-30.8875938749907,,116.47382529068521
GDV,Global Dividend Growth Split Corp. Class A,86.6030026838092,212.867891728721,182.548147900436,182.548147900436,-40.682752294686274,13.412229495941,26.0398317869429,26.0398317869429,,
ANDC,Andina Copper Corporation.,,,,,,-20.1400087644117,-20.3903740866383,-20.3903740866383,,
TINY,Tiny Ltd. Class A,11.3597847317943,-2.3779961560079,-10.8986346057441,-10.2686527997077,15.636925416589836,-4.60091720637084,-9.96645938942702,-6.42329114079834,,13.737780887802234
HME,Hemisphere Energy Corp,59.8489185354805,51.9986559474326,49.8917290987381,37.6683176942032,56.84097866938795,25.7867743529452,39.6354398554331,38.2604079104544,,7.850262588047888
SURG,Surge Copper Corp.,,,,,,-4.04951008142006,-4.42637073215203,-4.42446102314966,,
STC,Sangoma Technologies Corporation,52.8217729805576,-1.34278143495588,-3.24157432867806,-2.52603479402105,14.013864973196874,-1.57823105135192,-2.17760351782306,-1.91734777347256,16.554522944727292,37.61003147078603
NCAU,Newcore Gold Ltd.,,,,,,-5.60153625358361,-5.92264550754189,-5.92264550754189,,
NURS,Hydreight Technologies Inc,17.9687639129538,1.48301673429356,1.8555108366852,1.8555108366852,2.9704303457890093,3.61573324012291,11.7765206212856,5.81514178317329,,16.485747178660226
CBR,"Cabral Gold, Inc.",,,,,,,,,,
PGLD,P2 Gold Inc.,,,,,,16.6187295790041,37.4985576598225,37.4940689236545,,
AIDX,HealWELL AI Inc. Class A,38.096331420015,-38.2620414275019,-48.3374095333167,-46.0733715997005,-24.042924881457452,-21.0845616367328,-48.0135653874562,-34.5398146311894,15.13151984027951,61.22685300723734
NCF,Northcliff Resources Ltd.,,,,,,-4.14172571760733,-5.33200889651826,-5.33200889651826,,
TDG,TDG Gold Corp,,,,,,-34.3282633174926,-40.3635720870658,-40.3635720870658,,
KLD,Kenorland Minerals Ltd.,97.3219910497984,-119.586040063196,-179.137515960649,-233.485514345207,-65.7459268656986,-13.3746777035345,-16.3752869605787,-16.3373785087942,,216.9080311129941
FL,Frontier Lithium Inc.,,,,,,-42.6889014509139,-144.299363057325,-130.934836006357,,
XAU,GoldMoney Inc.,24.2070406244323,21.2551055406739,21.0342808602107,20.8385564834515,20.381586911071324,12.7408963467793,25.7981757234077,17.2180867813995,0.3335828959206717,2.618352187837784
CVV,CanAlaska Uranium Ltd,,,,,,-57.6569733796296,-68.0773829859925,-66.4873206539873,,
KTO,K2 Gold Corporation,,,,,,-6.88558465715329,-7.04127780043051,-7.04127780043051,,
APXC,Apex Critical Metals Corp,,,,,,-51.1617054166959,-51.8339375377975,-51.8339375377975,,
OGN,Orogen Royalties Incorporation,88.1286649560394,49.3261197690653,59.4559922267084,39.0955624316064,19.666050337723103,8.72635058197678,9.01900684366762,8.99551172523864,,38.80254518697407
PSD,Pulse Seismic Inc.,81.9641680148601,61.4876066071464,62.3764156030919,44.3685461481615,65.44030998462061,98.3573168031879,123.452261865066,122.546477630055,,20.476561407713664
ZNG,Group Eleven Resources Corp.,,,,,,-35.1775351545315,-47.3223649762438,-47.3223649762438,,
CTH,CoTec Holdings Corp,,,,,,-16.5417383468502,-18.3543153206381,-17.9130627633622,,
GDC,Genesis Land Development Corp.,27.3073101005413,15.629315573222,14.5854629426621,9.66147397914003,1.5706195063197788,5.96002701518243,12.705503496438,8.79659035229397,,
PPP,Prospector Metals Corp,,,,,,-94.6815467137039,-99.3618907206998,-99.3618907206998,,
EXN,Excellon Resources Inc.,,,,,,-14.7585518392823,-26.9860469918958,-20.8678422215235,,
LTH,Lithium Ionic Corp,,,,,,-7.03644029151525,-53.3231483945212,-15.6800119666348,,
KEI,Kolibri Global Energy Inc,56.7652004634292,44.7626215061545,39.7282423671184,30.0866418921744,-25.859760099187973,7.02885298457537,9.48918452072283,7.90593550638002,,12.002578957274698
BNE,Bonterra Energy Corp.,10.1653910638128,2.38769728854715,-8.23397565607197,-6.53292478464474,9.739794806569392,-1.53197009894712,-2.74859693388305,-2.15220909099566,,7.777693775265608
OCO,Oroco Resources Corp.,,,,,,-3.46180350189544,-3.58752557496383,-3.57652122255956,,
FURY,Fury Gold Mines Limited,,,,,,-80.4815165036494,-84.3982894594134,-84.3982894594134,,
Y,Yellow Pages Ltd.,93.8052162894654,15.4477390547927,10.452691864821,9.1046224550853,16.86469526390684,11.0930043068327,34.2809000463844,20.8134810021093,,78.35747723467269
FPX,FPX Nickel Corp,,,,,,-5.78892841582117,-6.26879208578407,-6.26686396348932,,
LI,American Lithium Corp.,,,,,,-5.2587713687613,-5.33309113603978,-5.33233801776082,,
OMI,Orosur Mining Inc.,,,,,,-41.1420341677659,-104.597993099841,-103.356450544964,,
MOG,Mogotes Metals Inc.,,,,,,-49.9380883175102,-50.5296479131384,-50.5296479131384,,
MJS,Majestic Gold Corp.,47.2313664284087,34.6093550445414,36.0326470494332,9.99662162079193,18.342582423004252,3.5801483904911,7.19552624438243,6.48966124066112,2.1651890842748163,9.299399717919336
LOVE,"Cannara Biotech, Inc.",16.5426764670497,-7.00338177258982,15.2223679193497,10.5108047106474,8.221090999243161,7.05388942427058,11.7049498599311,9.06830953049821,0.7360237483608183,22.810034491278692
MGM,Maple Gold Mines Ltd,,,,,,-64.4189330705056,-91.7588988164368,-89.0192070181055,,
ESM,Euro Sun Mining Inc.,,,,,,-344.078130235177,,,,
